timestamp,date,message
1664748001.738359,2022-10-02 17:00:01,"Good Evening SEC,

Last week, the SEC Fall 2022 Cohort went on a New Member Retreat and we will be welcoming them at tomorrow’s meeting! Shoutout to Membership for all of the efforts in recruitment!

This week’s meeting will be in the Haynes Engineering Building (see map below), and we will be hearing a leadership minute from Andrew Garcia.

*Reminder*: GC Meeting tomorrow night
*Where*: Haynes Engineering Building Room 110
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1664143200.713709,2022-09-25 17:00:00,"Good Evening SEC,

I hope everyone had an amazing weekend and enjoyed the win against the Razorbacks. Congratulations to those who earned their Aggie Ring this weekend! Thank you to Philanthropy and volunteers for a successful Noche de Ciencias last week!

This week’s meeting will be in the Chevron Rooms and we will be hearing a leadership minute from Anirudh!

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1663538400.702469,2022-09-18 17:00:00,"Good Evening SEC,

Last week, we hosted our first Presidents’ Round Table and Industry Night of the semester. Thank you SAGR &amp; Eng Dev committees for all of your hard work!

This week’s meeting will be in the Haynes Engineering Building (see map attached), and we will be hearing a leadership minute from Ozi &amp; Vivian!

*Reminder*: GC Meeting tomorrow night
*Where*: Haynes Engineering Building Room 110
*When*: 8:15 pm
*Attire*: Casual"
1662933601.074879,2022-09-11 17:00:01,"Good Evening SEC,

I hope you all had a wonderful weekend and thank you to everyone for helping out with the Fall 2022 SEC Career Fair, the second largest SEC career fair in SEC’s history!

This week’s meeting will be in the Chevron Rooms and we will be hearing a leadership minute from Shaham!

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1662328800.635939,2022-09-04 17:00:00,"Good Evening SEC,

There will be no GC meeting tomorrow on Monday 09/05.

Enjoy the Labor Day Holiday and see you all at the Fall 2022 SEC Engineering Career Fair!

Please take some time to review our <https://sec.tamu.edu/resources/organizeddocs/SEC%20Articles%20of%20Association.pdf|Articles of Association> and <https://sec.tamu.edu/resources/organizeddocs/SEC%20Bylaws%20-%20Fall%202021.pdf|Bylaws> and email me any amendments proposal (e.g., revisions or edits) along with a well-explained reasoning for these changes no later than *11:59 PM* on *September 5, 2022 (tomorrow)*.

*Our next GC meeting will be on Monday 9/12. Our Articles of Association and Bylaws meeting will be on Monday 9/19.*"
1661551200.274559,2022-08-26 17:00:00,"Good Evening SEC,

Happy First Week of School!

On Monday, we will have our Fall 2022 Career Fair Walkthrough GC Meeting at Kyle Field.

*Reminder*: GC Meeting on Monday 08/29
*Where*: Kyle Field - Entry 3, Hall of Champions
*When*: 8:15 pm
*Attire*: Casual

See you all on Monday!"
1651442400.720009,2022-05-01 17:00:00,"Good Evening SEC,

There is no meeting tomorrow night, but we hope to see you at the Spring Banquet tomorrow! If you have any questions about Spring Banquet, please reach out to Kendall McGinnis or Ryan Zermeno. Otherwise, #BTHOFinals!"
1650837600.244949,2022-04-24 17:00:00,"Good Evening SEC,

Happy SEC 83rd anniversary! Thank you to each and every one of you for your time and commitment to serve the Council and the College of Engineering (COE). We couldn't have done it without you!

Tomorrow we will have the SEC Student Career Panel. It will be our last GC meeting of the semester.

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1650232800.730639,2022-04-17 17:00:00,"Good Evening SEC,

Happy Easter and Chag Pesach Sameach (Happy Passover)! Last week, Engineering Development &amp; Corporate Relations had another successful Industry Night with Boeing and Legislation closed the First Year Exit Survey. Whoop!

Tomorrow we will have two guest speakers, Dr. Philip and Susan Ritchey, so remember to dress in business casual.

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Business Casual

See you all tomorrow!"
1649628324.933669,2022-04-10 17:05:24,"Good Evening SEC,

I hope everyone had a wonderful Family Weekend and congratulations to those who received their Aggie Ring!

Cheers to Cindy and the Internal Relations committee for coordinating the SEC Family Weekend Brunch. Special thanks to Kyle, Dean, Ashley, Kendall, and Peter for an amazing SEC year!

Thank you Evangelina, Sahana, Philanthropy committee, and volunteers for a successful STEM night with SHPE.

Tomorrow we will be taking Professional Headshots. Please sign up <https://docs.google.com/spreadsheets/u/0/d/1P4KGPeMeT5JDaHFjXK-1SGaZ2GRg8g6uG6GEUleV_mA/edit|here>. The attire is business professional.

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Business Professional

See you all tomorrow!"
1649080800.951849,2022-04-04 09:00:00,"Good Morning SEC,

This year would not have been possible without each and every one of you, so thank you for making the return to in-person possible. With the year coming to a close, and Executive Council Appplications open, we will be reviewing the accomplishments and responsibilities of each committee so that everyone can see what each committee has been up to.

*Reminder:* GC Meeting tonight
*Where:* Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire:* Casual

See you all tonight!"
1648508400.291709,2022-03-28 18:00:00,"Good Evening SEC,

Reminder that tonight’s meeting is virtual and we will be having some alumni joining us!

*Reminder*: GC Meeting tonight
*Where*: Zoom
&gt; Meeting ID: 939 4276 6441
*When*: 8:15 pm
*Attire*: Casual"
1647813601.019159,2022-03-20 17:00:01,"Good Evening SEC,

Tomorrow night, we will elect the next Vice Presidents! I am looking forward to seeing everyone and I hope you all had a good Spring Break.

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1647208800.905239,2022-03-13 17:00:00,"Good Evening SEC,

There is no meeting tomorrow night, but the Vice President Intent-to-run is due tomorrow at 11:59 pm.

Have a fun and safe spring break!"
1646607600.413059,2022-03-06 17:00:00,"Good Evening SEC,

Tomorrow night, we will have our President Elections. For those that are not familiar with how the process works, voting and proceedings will be explained during the meeting, and the next SEC President will be announced at the end of the meeting.

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1646002800.725759,2022-02-27 17:00:00,"Good Evening SEC,

Hoping you had the happiest of E-Weeks; it was great seeing everyone this past week and a wonderful job by Emma, Victor, and their committee members.

Tomorrow night we will be having a guest speaker, Craig Brown, so remember to dress in business casual.

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Business Casual

See you all tomorrow!"
1644793201.102859,2022-02-13 17:00:01,"Good Evening SEC,

What an exciting week/weekend, yes it was the Super Bowl, sure - but our Legislation committee delivered an excellent presentation, we got a new Career Fair Chair, and our next CFO!

Reminder: GC Meeting tomorrow night
Where: Chevron Rooms (ZACH 297-299)
When: 8:15 pm
Attire: Casual"
1644188400.252819,2022-02-06 17:00:00,"Good Evening SEC,

I am looking forward to seeing everyone tomorrow at our bylaws meeting (don’t worry there are minimal changes). 

Reminder: GC Meeting tomorrow night
Where: Chevron Rooms (ZACH 297-299)
When: 8:15 pm
Attire: Casual"
1643583600.893239,2022-01-30 17:00:00,"Good Evening SEC,

We are very thankful for your time this past week helping out at the fair and making this event possible. Tomorrow night, we get to see all the hard work our Legislation committee has been putting into the Legislation Presentation.

Reminder: GC Meeting tomorrow night
Where: Chevron Rooms (ZACH 297-299)
When: 8:15 pm
Attire: Casual

See you all tomorrow"
1642978800.0105,2022-01-23 17:00:00,"Good Evening SEC,

The Career Fair walkthrough is _*tomorrow*_ at _*Kyle Field*_! You will enter through the West entrance at Entry 3 and I have attached a map highlighting that. There will be someone to greet you at the doors and direct you to the meeting room.

*Details*
• *Event:* GC Meeting - Career Fair Walkthrough
• *Location:* Kyle Field - Heritage Lounge
• *Arrival Times*
    ◦ Career Fair Coordinators	*7:00 PM*
    ◦ Executive Council		        *7:45 PM*
    ◦ General Council		        *8:15 PM*
• *Attire*
    ◦ Coordinators              *Black CF Polos*
    ◦ Executive Council	    *White EC Button Downs*
    ◦ General Council         *Casual*
See you all tomorrow!"
1642374000.0005,2022-01-16 17:00:00,"Howdy <!channel>!

I hope everyone makes it safely back to College Station and is ready to take on this semester

A few things to note about upcoming events:
1. There is *no meeting tomorrow* - our first General Council meeting will be next week on *Monday, January 24th at Kyle Field* for the Career Fair walkthrough
2. *Career Fair* is right around the corner so get excited and be on the lookout for action items and important information regarding the fair
3. *SEC applications* open _tomorrow_ so spread the word!"
1638140400.0026,2021-11-28 17:00:00,"Good Evening SEC,

Tomorrow night is our last meeting of the semester as the semester is quickly coming to an end.

Reminder: GC Meeting tomorrow night
Where: Chevron Rooms (ZACH 297-299)
When: 8:15 pm
Attire: Casual

See you all tomorrow!"
1637535600.0003,2021-11-21 17:00:00,"Good Evening SEC,

This is your NO meeting reminder. Enjoy your Thanksgiving and safe travels!"
1636930800.0116,2021-11-14 17:00:00,"Good Evening SEC,

Tomorrow night we will have a guest speaker coming, so the attire will be business casual!

Reminder: GC Meeting tomorrow night
Where: Chevron Rooms (ZACH 297-299)
When: 8:15 pm
Attire: Business Casual

See you all tomorrow!"
1636326001.0092,2021-11-07 17:00:01,"Good Evening SEC,

Corporate Relations chairs Anooj and Mason have been working hard to bring you the Alumni Panel during tomorrow night’s meeting and we are excited to see some familiar faces! Please submit questions you would like to see panelists answer <https://docs.google.com/forms/d/e/1FAIpQLSfhXfYAhsxg-t6r2mfoYPTSOh2rzdYSvBQ7tRQieyWuxHKHaQ/viewform|here>.

Reminder: GC Meeting tomorrow night
Where: *Zoom*
&gt; *Meeting ID:* <tel:7597495659|759 749 5659>
&gt; *Password:* Howdy!
When: 8:15 pm
Attire: Casual

See you all tomorrow!"
1635717600.0064,2021-10-31 17:00:00,"Good Evening SEC,

Thank you to everyone that helped out with the EnVision Conference yesterday. Congratulations to Ben, Tania, and the EnVision Coordinators for putting on this event!

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: _Halloween Costumes_

See you all tomorrow and happy halloween!"
1635177660.0016,2021-10-25 11:01:00,"Good Morning SEC,

I wanted to remind everyone that tonight’s meeting is _*business casual*_!

Please arrive on time, out of respect for our speaker. 

Reminder: GC Meeting tonight
Where: Chevron Rooms (ZACH 297-299)
When: 8:15 pm
_*Attire: Business Casual*_"
1634508022.0113,2021-10-17 17:00:22,"Good Evening SEC,

Shoutout to Suzanne and Raul for putting on the first in-person DI Saturday in two years! Thank you all for helping out and volunteering your time on a Saturday as well. 

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1633903201.0048,2021-10-10 17:00:01,"Good Evening SEC,

An incredible weekend for Aggie football. On another just as equally exciting note: reminder that we have a meeting tomorrow evening.

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1633298400.0026,2021-10-03 17:00:00,"Good Evening SEC,

We have an exciting meeting ahead of us. Tomorrow evening we will be introducing our new members, hearing a leadership minute from Ben and Mason, and joining us is Max Gerrall from The REACH Project.

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1632702600.0246,2021-09-26 19:30:00,"Good Evening SEC,

Hoping everyone had a relaxing weekend after a tough Aggie loss vs. Arkansas yesterday.

I am excited to see everyone at the SEC meeting tomorrow. We will be in the same place but the details are still listed below, and we will be hearing a leadership minute from James and Andrés!

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1632088801.0216,2021-09-19 17:00:01,"Good Evening SEC,

It was great seeing everyone at ESO Open House this past week, another wonderful event! Don’t forget to be resharing SEC posts to your stories as this is a great way to spread the word about our events.

This week’s meeting will be in the Chevron Rooms (_whoop!!_). Just a reminder that there is no eating in the Chevron Rooms so please be sure to eat beforehand (or after if that suits your fancy). Additionally, we will be hearing a leadership minute from Victor and Ellie!

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1631725514.0214,2021-09-15 12:05:14,<@U01M2AQ7L87> has joined the channel
1631725513.0212,2021-09-15 12:05:13,<@U01AWCQUFEJ> has joined the channel
1631725513.021,2021-09-15 12:05:13,<@U015141J55Y> has joined the channel
1631725513.0208,2021-09-15 12:05:13,<@U01MH9N9ZRR> has joined the channel
1631725513.0206,2021-09-15 12:05:13,<@U0104FZE4N4> has joined the channel
1631725513.0204,2021-09-15 12:05:13,<@U019CRMEKPB> has joined the channel
1631725513.0202,2021-09-15 12:05:13,<@U01MAA99D0W> has joined the channel
1631725513.02,2021-09-15 12:05:13,<@U0104HT0M40> has joined the channel
1631725513.0198,2021-09-15 12:05:13,<@U01049GCA05> has joined the channel
1631725513.0196,2021-09-15 12:05:13,<@U014FT9SVUY> has joined the channel
1631725513.0194,2021-09-15 12:05:13,<@U01MH9P1JQK> has joined the channel
1631725512.0192,2021-09-15 12:05:12,<@U01MP8M4TPE> has joined the channel
1631725512.019,2021-09-15 12:05:12,<@UV0B9GNM8> has joined the channel
1631725512.0188,2021-09-15 12:05:12,<@U0103F22SJY> has joined the channel
1631725512.0186,2021-09-15 12:05:12,<@U01038TRWLC> has joined the channel
1631725512.0184,2021-09-15 12:05:12,<@U0101RWAYGK> has joined the channel
1631725512.0182,2021-09-15 12:05:12,<@U0104FPL8J1> has joined the channel
1631725512.018,2021-09-15 12:05:12,<@U01ME14SF8V> has joined the channel
1631725512.0178,2021-09-15 12:05:12,<@UV8GL39K4> has joined the channel
1631725512.0176,2021-09-15 12:05:12,<@U01BFNRDN49> has joined the channel
1631725512.0174,2021-09-15 12:05:12,<@U011DFTG51P> has joined the channel
1631725511.0172,2021-09-15 12:05:11,<@U01ME144WVB> has joined the channel
1631725511.017,2021-09-15 12:05:11,<@U01A8GA2UES> has joined the channel
1631725511.0168,2021-09-15 12:05:11,<@UVCM1TJ8L> has joined the channel
1631725511.0166,2021-09-15 12:05:11,<@U010KUTUC86> has joined the channel
1631725511.0164,2021-09-15 12:05:11,<@U0104LD99PD> has joined the channel
1631725511.0162,2021-09-15 12:05:11,<@U01N6UFTPK2> has joined the channel
1631725511.016,2021-09-15 12:05:11,<@UV4V0S942> has joined the channel
1631725511.0158,2021-09-15 12:05:11,<@U011D7JLVU5> has joined the channel
1631725511.0156,2021-09-15 12:05:11,<@U010480AB2R> has joined the channel
1631725511.0154,2021-09-15 12:05:11,<@U01MVN3TADP> has joined the channel
1631725510.0152,2021-09-15 12:05:10,<@U01MP8HRZPW> has joined the channel
1631725510.015,2021-09-15 12:05:10,<@U01ANCGEQR5> has joined the channel
1631725510.0148,2021-09-15 12:05:10,<@U01040X4PT6> has joined the channel
1631725510.0146,2021-09-15 12:05:10,<@U0103NWE745> has joined the channel
1631725510.0144,2021-09-15 12:05:10,<@U0104HXTQUD> has joined the channel
1631725510.0142,2021-09-15 12:05:10,<@U01BSUSPNGY> has joined the channel
1631725510.014,2021-09-15 12:05:10,<@U01MP8JHHV2> has joined the channel
1631725510.0138,2021-09-15 12:05:10,<@U01MVN507SM> has joined the channel
1631725509.0136,2021-09-15 12:05:09,<@U010617RDJA> has joined the channel
1631725509.0134,2021-09-15 12:05:09,<@U01B3AX83MH> has joined the channel
1631725509.0132,2021-09-15 12:05:09,<@U01MAA8HKSS> has joined the channel
1631725509.013,2021-09-15 12:05:09,<@UV5AW5V2N> has joined the channel
1631725509.0128,2021-09-15 12:05:09,<@U0103EWHS76> has joined the channel
1631725509.0126,2021-09-15 12:05:09,<@U0106FGHTBQ> has joined the channel
1631725509.0124,2021-09-15 12:05:09,<@U01BT0EKWPJ> has joined the channel
1631725509.0122,2021-09-15 12:05:09,<@U019234L1CZ> has joined the channel
1631725509.012,2021-09-15 12:05:09,<@U01B99UR15J> has joined the channel
1631725508.0118,2021-09-15 12:05:08,<@U01B9AFL39S> has joined the channel
1631725508.0116,2021-09-15 12:05:08,<@U0195PJ80P4> has joined the channel
1631725508.0114,2021-09-15 12:05:08,<@U02CWTX4B45> has joined the channel
1631725508.0112,2021-09-15 12:05:08,<@UV0B9P2BC> has joined the channel
1631725508.011,2021-09-15 12:05:08,<@UV8APRR5F> has joined the channel
1631725508.0108,2021-09-15 12:05:08,<@UV6USS7HR> has joined the channel
1631725508.0106,2021-09-15 12:05:08,<@UV53VTU3C> has joined the channel
1631725508.0104,2021-09-15 12:05:08,<@U01B01WKK61> has joined the channel
1631725508.0102,2021-09-15 12:05:08,<@UV6E2GQ91> has joined the channel
1631725507.01,2021-09-15 12:05:07,<@UV75UUCQ3> has joined the channel
1631725507.0098,2021-09-15 12:05:07,<@U01AWCR9Z70> has joined the channel
1631725507.0096,2021-09-15 12:05:07,<@UVD519Z88> has joined the channel
1631725459.0094,2021-09-15 12:04:19,<@U01042GUVM2> has joined the channel
1631725459.0092,2021-09-15 12:04:19,<@U01049KJ0PN> has joined the channel
1631725459.009,2021-09-15 12:04:19,<@U013LNVJHQS> has joined the channel
1631725458.0088,2021-09-15 12:04:18,<@U0106P45V5L> has joined the channel
1631725458.0086,2021-09-15 12:04:18,<@UV761F919> has joined the channel
1631725458.0084,2021-09-15 12:04:18,<@U01ANCA8XEK> has joined the channel
1631725458.0082,2021-09-15 12:04:18,<@U01B01WF4BF> has joined the channel
1631725458.008,2021-09-15 12:04:18,<@U01B34U03FU> has joined the channel
1631725458.0078,2021-09-15 12:04:18,<@U010626RW5U> has joined the channel
1631725458.0076,2021-09-15 12:04:18,<@U0106EJKJLW> has joined the channel
1631725458.0074,2021-09-15 12:04:18,<@U019BMM4X0C> has joined the channel
1631725458.0072,2021-09-15 12:04:18,<@U01AWCB8B7G> has joined the channel
1631725458.007,2021-09-15 12:04:18,<@U01AWC4JYNA> has joined the channel
1631725457.0068,2021-09-15 12:04:17,<@UVD51B3NC> has joined the channel
1631725457.0066,2021-09-15 12:04:17,<@U0103PG22HE> has joined the channel
1631725457.0064,2021-09-15 12:04:17,<@U0103UJ7FNG> has joined the channel
1631725457.0062,2021-09-15 12:04:17,<@U01BFPB43PB> has joined the channel
1631725457.006,2021-09-15 12:04:17,<@U01N6UF4YV6> has joined the channel
1631725457.0058,2021-09-15 12:04:17,<@U01MP8HJ6BW> has joined the channel
1631725457.0056,2021-09-15 12:04:17,<@U01MH3P577C> has joined the channel
1631725457.0054,2021-09-15 12:04:17,<@U01MAA8KF46> has joined the channel
1631725456.0052,2021-09-15 12:04:16,<@UV6KUK82F> has joined the channel
1631725456.005,2021-09-15 12:04:16,<@U0103EMN3QC> has joined the channel
1631725456.0048,2021-09-15 12:04:16,<@U01B9A5FSLU> has joined the channel
1631725456.0046,2021-09-15 12:04:16,<@U0105QR1NQP> has joined the channel
1631725456.0044,2021-09-15 12:04:16,<@U0103R5MTL4> has joined the channel
1631725456.0042,2021-09-15 12:04:16,<@U01BFNH09GR> has joined the channel
1631725456.004,2021-09-15 12:04:16,<@U01791NRFQD> has joined the channel
1631725456.0038,2021-09-15 12:04:16,<@U01MH3NDG10> has joined the channel
1631725456.0036,2021-09-15 12:04:16,<@U010621DLEA> has joined the channel
1631725455.0034,2021-09-15 12:04:15,<@U01AWCK1S6A> has joined the channel
1631725455.0032,2021-09-15 12:04:15,<@UV6DRLX19> has joined the channel
1631725455.003,2021-09-15 12:04:15,<@U01038QLC4U> has joined the channel
1631725455.0028,2021-09-15 12:04:15,<@UV32QRXT3> has joined the channel
1631725455.0026,2021-09-15 12:04:15,<@UV5DKDT9Q> has joined the channel
1631725454.0024,2021-09-15 12:04:14,<@U0104CMDLLQ> has joined the channel
1631725454.0022,2021-09-15 12:04:14,<@U01046ZHU8M> has joined the channel
1631725454.002,2021-09-15 12:04:14,<@UV1LPPMUK> has joined the channel
1631725454.0018,2021-09-15 12:04:14,<@U01B34MHSAE> has joined the channel
1631725454.0016,2021-09-15 12:04:14,<@UV5950EBU> has joined the channel
1631725454.0014,2021-09-15 12:04:14,<@UV7NUAW1X> has joined the channel
1631725454.0012,2021-09-15 12:04:14,<@U0106E8K030> has joined the channel
1631725453.001,2021-09-15 12:04:13,<@U01N6UFRSSC> has joined the channel
1631725453.0008,2021-09-15 12:04:13,<@U01ME15C5EH> has joined the channel
1631725453.0006,2021-09-15 12:04:13,<@U011RDYAWDN> has joined the channel
1631725453.0004,2021-09-15 12:04:13,<@U01M2AB7N6B> has joined the channel
1631725370.0002,2021-09-15 12:02:50,<@U0103P3BFC5> has joined the channel
